id,num,auto_id,order,title,type,num_first,num_sec,cate,project_num,rx_time,address,province,city,area,content,playtype,protect_unit
12417,Ⅱ-6,37,,巢湖民歌,传统音乐,2,6,新增项目,Ⅱ-006_01_340181,"2006,(第一批)",,安徽省巢湖市,340100.0,340181.0,"  巢湖市位于皖中，襟江环湖，境内有距今三四十万年前的“和县猿人”遗址,证明这里曾经是中华文化的发祥地之一。巢湖民歌伴随着巢湖古老的历史，经历了一个由简而繁、由单一而多样的演变过程，一直传唱至今。 巢湖人爱唱、爱编民歌。“望风采柳”的创作形式使聪慧的歌唱者可以见什么唱什么，走到哪儿唱到哪儿，干什么活唱什么歌。巢湖民歌有号子、山歌、小调三大类，品种齐全，内容丰富。 1949年以后，巢湖民歌得到了更广泛的传播。1955年3月，巢湖民歌《姑嫂对花》被农民歌手胡吉英、刘宏英唱到北京中南海怀仁堂，受到毛泽东等党和国家第一代领导人的亲切接见。历年来，有关部门共搜集整理了一千多首原生型民歌，有五百多首被编入各种歌曲集。其中111首被编入《中国民间歌曲集成（安徽卷）》，20首被编入《安徽民歌100首》，三十多首被编入中学课本和上海音乐学院、中央音乐学院教材，二十多首被上海唱片社录制成唱片在国内外发行，并馈赠联合国教科文组织留存。巢湖民歌代表曲目有《姑嫂对花》、《喊秧歌》、《刘姐姐》、《吓老鹰》等。巢湖民歌创作、演唱活动一直持续不断，在全省、全国演出活动中多次获奖，在安徽民歌中占有重要地位。 研究巢湖民歌史，可以探寻巢湖历史变迁的踪迹，具有深远的历史意义；研究巢湖民歌的题材内容和体裁特征，能在某种程度上促进安徽民歌史和中国民间音乐史的研究。巢湖民歌是巢湖人民喜闻乐见的艺术形式，继承、弘扬巢湖民歌对丰富人民群众的文化生活具有重要的现实意义。",local,巢湖市文化馆
12418,Ⅱ-7,38,,畲族民歌,传统音乐,2,7,新增项目,Ⅱ-007_01_350900,"2006,(第一批)",350000.0,福建省宁德市,350900.0,,  畲族是中国多民族大家庭中的一员，分布在福建、浙江、江西、广东、安徽五省六十多个县、市的部分山区。闽东、浙南是畲族的主要聚居地。 畲族有悠久的历史。“畲”字，意为“刀耕火种”，用作民族名称始于南宋末年。元代以来，“畲民”作为畲族的专有名称，普遍出现在汉文史籍。最迟在7世纪，畲族就已经定居在闽、粤、赣三省的交界地区。 畲族有本民族自己的习俗和语言，唱山歌是畲族人民文化生活中的一种主要活动形式。山歌是畲族民众传授历史、文化、生产、生活等各种社会知识和进行文化娱乐活动的重要手段和工具。唱山歌成为畲族人民文化生活中不可或缺的内容，不论男女老少大都善歌，并形成了一些独特的民族歌俗歌会。歌俗主要有拦路情歌、来客“比肚才”、“做表姐”、“做亲家伯”等。歌会主要有农历四月“分龙节”在福安穆阳一带苏堤山的牛石岗歌会，六月初一在福安留洋白云山的歌会，七月初七在福安社口、营坑白云山的歌会，八月十五中秋节福安城关镇的歌会，九月初九霞浦城关马洋目莲山与溪南葛云山的歌会等。 畲族民歌按题材内容大致可分为叙事歌（含神话传说歌和小说歌）、杂歌（含爱情、劳动生活、传授知识、伦理道德、娱乐生活等内容）、仪式歌（含婚仪歌、祭祖歌和功德歌等）。 畲族民歌的曲调大致可分为山歌调和师公调两大类。山歌调包括：福宁调、福鼎调、霞浦调、罗连调、丽水调、景宁调、龙泉调、文成调等。师公调包括念诵调和配合做公德动作的歌唱。 畲族山歌多用假声歌唱，按唱法的不同，有平讲调、假声唱、放高音等三种变化。在福建省宁德北部的七都、八都、九都等地，还有一种“双音”的歌唱形式。由男女二人用同一歌词演唱，曲调之间形成支声式、模仿式或和音式关系。此种唱歌形式曾有一段时期盛行，代表曲目有《风吹竹叶尾提提》等。现已濒危，亟待抢救。,local,宁德市艺术馆
12419,Ⅱ-7,38,,畲族民歌,传统音乐,2,7,扩展项目,Ⅱ-007_02_331127,"2008,(第二批)",330000.0,浙江省景宁畲族自治县,331100.0,331127.0,  唱山歌是畲族民众传授历史、文化、生产、生活等知识和进行文化娱乐活动的重要方式。因此，畲族民歌历史悠久，伴随着畲族人民祖祖辈辈，沿袭而来。畲民以歌代言、以歌叙事，形成了劳作对歌、三月三歌会、长夜盘歌、婚庆喜歌、祭祀颂歌、丧葬哀歌等歌俗。尽管畲族居住环境呈“大分散、小聚居”的特点，四周都是汉族村落，但畲族民歌曲调与周边的汉族民歌截然不同，较好地保留了本民族音乐的特色。 聚居在浙江省洞宫山南麓丽水市、温州市所辖各县境内的畲族大都系明清时期由闽东迁来，也有个别族系迁自赣南。浙江畲族民歌主要分布在浙南一带与闽东毗邻的洞宫山北麓。 浙江畲族民歌曲调按其分布和流行地域可分为丽水调、景宁调、龙泉调、文成调、平阳调、泰顺调等，各调均有平行式双乐句、起承转合四乐句及各种非规整性乐句等形式。同一首畲族民歌的词句基本不变，只是变换两次韵脚，使之一化为三，形成独特的“三条变”的“复沓”手法，这在中国民歌中是独树一帜的。 畲族民歌的演唱有“高声”（假声）和“低声”（真声）之分，演唱形式包括独唱、对唱和重唱等。浙江畲族民歌有叙事歌（包含神话传说歌和小说歌）、杂歌（包含爱情、劳动生活、传授知识、伦理道德、娱乐生活等内容）、仪式歌（包含婚仪歌、祭祖歌和功德歌等内容）等，题材十分丰富。其中神话传说歌《高皇歌》唱述畲族起源的神话和民族大迁徙的史实，是畲族民歌的重要代表。 浙江畲族民歌涉及内容极为丰富，其手抄本历来受到我国民间音乐、文学界专家学者的重视，是我国民间文学宝库中的代表作之一。目前，能传唱畲族民歌的老艺人先后谢世，畲族民歌传承面临危机，亟待保护。,local,景宁畲族自治县非物质文化遗产保护中心
12420,Ⅱ-7,38,,畲族民歌,传统音乐,2,7,扩展项目,Ⅱ-007_03_330329,"2011,(第三批)",330000.0,浙江省泰顺县,330300.0,330329.0,  明万历三年（1575），畲族迁入泰顺后，畲族民歌从此在山城落地扎根。浙江省泰顺县畲族民歌以轻声细语为特色，句首常细分强拍，尾音拖长，形成别具特色的“泰顺调”。此调虽和“浙闽调”（指闽东、浙南、浙西的商调式）大致相同，但由于语言等不同，在音域、音调等方面表现出其独特的个性。 泰顺畲族民歌可分为三类，分别为传统性民歌、革命山歌、新民歌。泰顺畲族民歌和其他地区畲族民歌一样，以“对歌”（或称“盘歌”）为主要形式，每逢婚嫁喜庆，或是有客自远方来，畲民们就要聚拢在灶房或厅堂对歌，对歌不论男女老少，人人都以唱赢对方为自豪，以歌对话、以歌会友、以歌传情。“对歌”的另一个特点是即兴编唱，见物唱物，见人唱人，无所不唱，使歌曲题材多式多样。其歌词古朴自然，清新活泼，充满山林气息，反映了泰顺畲族的风情特色。泰顺畲歌随着畲语代代传承，畲民爱唱畲歌，在当地涌现出诸如雷子新、雷君土、雷声泰等优秀歌手。,local,泰顺县非物质文化遗产保护中心
12421,Ⅱ-8,39,,兴国山歌,传统音乐,2,8,新增项目,Ⅱ-008_01_360732,"2006,(第一批)",360000.0,江西省兴国县,360700.0,360732.0,  兴国县位于江西省南部，属赣州市管辖。兴国95%以上的人口均为中原南迁的客家人及其后裔。由于独特的地理环境和客籍背景，世代居住在高山密林中的客家人过着艰辛的生活，在劳作之余，他们只有用山歌来抒发自己内心的情感。中原的古风遗韵和当地土著文化的融汇形成了独具特色的兴国山歌。在兴国城乡村镇，处处闻歌声，人人是歌手。所以，兴国素来被誉为“山歌之乡”。兴国山歌代表曲目有《园中芥菜起了芯》、《绣香包》、《行行都出状元郎》、《赞八仙》等。 兴国山歌生动活泼，形式多样，生活气息浓郁，有独唱、对唱、“三打铁”、联唱、轮唱等形式和锁歌、盘歌、斗歌、猜花、丢观音、黄鳅咬尾、绣褡裢、藤缠树、树缠藤等种类。就大的表演形式来分，兴国山歌大体有以下几种：山野田间唱和，因情因景因人而异，内容涵盖男欢女爱、生产、生活、时政等方方面面；跳觋，分南河山歌和东河山歌，南河山歌又分情歌和插科打诨的搞笑歌，由觋公、觋婆装扮演唱，东河山歌即祝赞山歌；民俗歌，在庙会、婚丧嫁娶、祝寿、建房、小孩满月等场合演唱，演唱者多为职业歌师；叙事山歌多为群众场合中一问一答、一正一反的对唱山歌，有较强的故事性，常常是围绕某一主题展开，现常被地方政府用为宣传工作的手段；赛歌是一种特殊的形式，即歌手聚会打擂台，考“肚才”，比机敏，高潮迭起，决定胜负后诞生擂主。 兴国山歌植根于客家文化的深厚土壤中，涵盖了客家人生活的方方面面，饱含着丰厚的客家文化信息。从某种意义上说，兴国山歌是客家人繁衍生息的一幅历史画卷。保护、研究、解读兴国山歌，发掘其精华，无疑是弘扬优秀民族文化的一项极其重要的举措。,local,兴国县文化馆
12422,Ⅱ-9,40,,兴山民歌,传统音乐,2,9,新增项目,Ⅱ-009_01_420526,"2006,(第一批)",420000.0,湖北省兴山县,420500.0,420526.0,  兴山县汉时属南郡，三国吴景帝永安三年（260）析秭归北界置兴山。兴山位于大巴山余脉，长江西陵峡北侧，东邻宜昌市、保康县，南连秭归县，北靠神农架林区，西接巴东县。兴山民歌分布于兴山县各乡镇及其东、南、北部的周边地区。 兴山民歌源远流长，蕴藏丰饶，国内音乐学界部分学者将其指认为“荆楚古歌”的遗存。此说可从曾侯乙编钟，特别是本地区长阳县出土的商周青铜钟磬的音列结构中找到印证。 兴山民歌音调奇特，常常使受过现代音乐训练的人误认为“唱不准”。其实，它在音阶结构中含有一个介于大、小三度之间的音程，被命名为“兴山三度音程”。兴山仅有的两种三声腔的结构关系如下： ↑Do-Mi-Sol　　　　　↓la-Do（↓）-Re 350±15　300±15　　350±15　 180±15 其五声音阶就建立在它们之上，亦被称为“兴山音阶”： （↑Fa）↓Sol （↓）La　 Do （↓）Re　 Mi　Sol 这个独特的音阶证明了在荆楚音乐文化中存在着一个与乐器考古发现的律制相一致的口传文化。兴山民歌的常见曲目有《征东》、《征西》、《薛刚反唐》、《十送》、《十想》、《五更》等。 由于社会的急速变革，现今会唱兴山民歌的人已越来越少，如不大力抢救保护，这个独特的歌种将面临失传的危险。,local,兴山县文化馆
12423,Ⅱ-10,41,,桑植民歌,传统音乐,2,10,新增项目,Ⅱ-010_01_430822,"2006,(第一批)",430000.0,湖南省桑植县,430800.0,430822.0,  桑植县地处湖南省西北部，东界石门、慈利两县，南界张家界市永定区、湘西土家族苗族自治州永顺县，西与湘西土家族苗族自治州龙山县毗邻，北和湖北省宣恩、鹤峰两县相连。桑植民歌起源于原始农耕时期的生产劳动，质朴、粗放、风趣、诙谐是其主要的艺术风格。 经过千百年的锤炼，桑植民歌在高唱低吟中显现出了独特的艺术魅力。概括起来，它有两方面的价值：（一）社会文化方面。桑植民歌是桑植特有的地理环境与封闭半封闭的生存状态的产物，至今保留着较多反映原始宗教（如傩腔、薅草锣鼓）的歌谣。其中的三句体歌词结构为研究中国民歌的多样性提供了珍贵的资料和范例，体现了桑植人崇“三”的朴素哲学思想。（二）艺术特征方面。桑植民歌分为山歌、小调、礼仪歌、傩腔等，涵盖了传统民歌的多种体裁。其曲式结构严谨，曲体多样，尤其是衬词的运用，使民歌在烘托气氛、揭示人物内心情感等方面达到了极高的艺术境界。此外，桑植民歌特殊的润腔方法和气声演唱技巧，极大地丰富了民歌演唱理论，为声乐演唱提供了独特的范例。 桑植民歌中的代表性曲目如《板栗开花一条线》、《四季花儿开》、《门口挂盏灯》、《冷水泡茶慢慢浓》、《马桑树儿搭灯台》等已成为中国民歌宝库中的经典。众多音乐家在吸纳桑植民歌丰富营养的基础上创作了《挑担茶叶上北京》、《甜甜的山歌》、《心头爱》等作品也都脍炙人口，传唱一时。,local,桑植县非物质文化遗产保护中心
12424,Ⅱ-11,42,,梅州客家山歌,传统音乐,2,11,新增项目,Ⅱ-011_01_441400,"2006,(第一批)",440000.0,广东省梅州市,441400.0,,  梅州客家山歌是梅州市境内6县1市1区近500万人口用客家方言演唱的民歌，它流传于广东省东北部客家地区并流播到海外梅州籍客家人聚居地。 梅州客家山歌于宋、明期间伴随着客家民系的形成而传播繁衍，是中原文化与梅州土著文化融合的产物。它的歌词诗味很浓，类似竹枝词，有“国风”和“吴歌”的余韵。 梅州客家山歌共有腔调近百种，音调高扬绵长，平稳流畅，起伏不大；音区较高，音域较窄；级进较多，跳进较少；节奏自由，节拍多样，常有多种节拍混合而歌。 梅州客家山歌有数万首歌词流传于民间，内容包括劳动歌、时政歌、仪式歌、礼俗歌、情歌、其他生活歌和儿歌等，涵盖了客家人生活的方方面面，其中以情歌的数量最多，内容最精彩，文学价值也最高。 梅州客家山歌是客家文化的重要组成部分，是民间音乐、民间文学的瑰宝。它对于文学艺术、社会学、历史学、语言学、民俗学、宗教学、客家学等方面的研究都具有宝贵的参考价值。晚清黄遵宪、屈大均和当代钟敬文等学者都曾对梅州客家山歌的收集、整理、研究工作予以高度重视。 梅州客家山歌历来由民间口头传承。现在，唱山歌的队伍严重老化，不少优秀山歌手相继去世，青少年已不喜欢唱山歌、听山歌，山歌演唱青黄不接、后继乏人的情况日趋严重。抢救和保护梅州客家山歌，对于保存客家文化、丰富中华文化、丰富客家人的文化生活都具有重要意义。,local,梅州市文化馆（梅州市非物质文化遗产保护中心）
12425,Ⅱ-12,43,,中山咸水歌,传统音乐,2,12,新增项目,Ⅱ-012_01_442000,"2006,(第一批)",440000.0,广东省中山市,442000.0,,  咸水歌又称咸水叹、叹哥兄、叹姑妹，是家人自娱自乐的一种歌唱形式。广东中山坦洲镇的民素有从事农业劳动或行船时对唱互驳、斗歌竞唱的习俗，特别是在谈婚论嫁、丧葬等过程中，往往触景生情，随编随唱。中山咸水歌的主要类别包括长短句咸水歌、高棠歌、大缯歌、姑妹歌和叹家姐等。 咸水歌是家广为传唱的口头文化表现形式。自古以来，家人浮家泛宅，不断从四面八方来到珠江口沿海一带的冲积平原上，散居在中山、珠海、顺德等沿海地带和河网地带。咸水歌在中山坦洲历史最为悠久，流传广泛，曲目丰富，至今仍然保留着传统的唱法，如采用粤方言中山次方言歌唱，衬词用“啊咧”、“啊”，衬句多用“妹好啊咧”、“弟好啊咧”，歌唱的即兴性很强，随字求腔等。其代表性曲目有《对花》、《海底珍珠容易》等。 目前，能唱传统咸水歌的不过10人，且大多年事已高。外来文化的大量涌入和年轻一代文化意识、价值取向的改变，使咸水歌的生态环境发生了很大的变化。有关方面调查显示，当地多数人已不知咸水歌为何物，咸水歌的濒危状况可想而知。,local,中山市文化馆
12426,Ⅱ-13,44,,崖州民歌,传统音乐,2,13,新增项目,Ⅱ-013_01_460200,"2006,(第一批)",460000.0,海南省三亚市,460200.0,,  崖州民歌是海南民歌的古老歌种之一。由三亚市落笔洞古人类遗址考古成果可知，一万年前已有“三亚人”在这里生息。宋太祖开宝五年（972）置崖州，州治设于今三亚市之崖城镇，领宁远、吉阳两县（今三亚、黄流一带）。产生、流传在这一带的民歌统称崖州民歌。 崖州民歌有明显的佛教“斋歌”和唐诗格式影响的痕迹。唐代佛教传入海南，最早在今三亚市崖城镇（即古崖州）建有大云寺，崖州民歌的嗟叹调就出自“斋歌”，当与寺庙中的念诵吟唱有一定关系。 崖州民歌题材广泛，内容丰富，歌词多为七言，从人文历史、风光景色到生产劳动、社会生活各个领域无不涉及。已发现的叙事长诗不下百首，是崖州民歌中的瑰宝。崖州民歌曲调优美动听，有号子、叫卖调、拉大调、柔情调、嗟叹调、哼小调等。常见的曲目有《十送情郎》、《梁生歌》、《张生歌》、《孟丽君》、《驻春园》等。 崖州民歌为群众所喜闻乐见，是群众重要的精神食粮，长期以来依靠口传心授的方式传承，在现代化潮流的冲击下，这种民间音乐难与来势汹涌的流行音乐相抗衡，如不及时抢救保护，就会随着传人的离去而消失。,local,三亚市群众艺术馆
12427,Ⅱ-13,44,,崖州民歌,传统音乐,2,13,扩展项目,Ⅱ-013_02_469027,"2008,(第二批)",460000.0,海南省乐东黎族自治县,,,  崖州民歌是海南民歌的古老歌种，根据老艺人的传说和对传统民歌遗存进行分析研究，发现崖州民歌发祥地主要在古崖州的乐罗、黄流（今属乐东黎族自治县的乐罗镇、黄流镇）一带乡村。崖州民歌自汉代开始不断生发、演化、丰富，至清代达于极盛，出现了大批的长篇歌册，目前收集到的已有七十多部约二百七十万字。 崖州民歌内容丰富，题材广泛，从人文历史、自然风光到生产劳动、社会生活，各个领域无不涉及。其中的二十多部长篇抒情大歌（俗称“大朝歌”），如《贫家织女歌》、《张生歌》、《梁生歌》等，是崖州民歌中的瑰宝，在当地流传甚广。崖州民歌曲词优美，其曲调主要包括拉大调、柔情调、嗟叹调、大朝调、摇篮调等，歌词多为七言，善用赋、比、兴等艺术手法。 崖州在历史上是高官名宦贬谪之所，唐宋时期被贬到崖州的名臣就有韦执谊、丁谓、卢多逊、赵鼎、胡铨等十余人。他们在贬所致力于传播中原文化，受其影响，崖州民歌明显带上了唐诗宋词的烙印。除此以外，崖州民歌还带有明显的佛教“斋歌”痕迹。唐代佛教传入海南，在古崖州（今三亚市崖城镇）建立大云寺。崖州民歌的嗟叹调就出自“斋歌”，当与寺庙中的念诵吟唱有一定关系。 崖州民歌为当地群众所喜闻乐见，是他们重要的精神食粮，长期以来依靠口传心授的方式代代传承不绝。崖州民歌还具有重要的历史价值，它源远流长，反映了崖州历史上方方面面的内容。改革开放以来，现代化潮流不断冲击着经济飞速发展的海南。在此情形下，崖州民歌很难与来势汹涌的流行音乐相抗衡，如不及时抢救保护，它将随着传承人的离去而最终消失。,local,乐东黎族自治县文化馆
12428,Ⅱ-14,45,,儋州调声,传统音乐,2,14,新增项目,Ⅱ-014_01_469003,"2006,(第一批)",460000.0,海南省儋州市,469003.0,,  儋州调声是仅流传于海南省儋州一地并具有独特地域风格的民间歌曲。儋州在汉武帝时为儋耳郡（前110），自古就有“歌海”的美誉。北宋大文豪苏东坡居儋期间曾以“夷声彻夜不息”之句赞誉此地歌风之盛。1962年，田汉先生到儋州视察时称儋州调声为“南国乐坛的奇葩”。近期，儋州又因包括“调声”在内的丰富的民间艺术形式和文化内涵被文化部命名为“中国民间艺术之乡”。 调声是“歌海”中最受群众喜爱的品种，是群众生活中不可或缺的精神食粮。 调声主要在农闲或逢年过节，男女青年聚会于山野赛歌时传唱，特别是每年的“中秋歌会”尤其热闹，参加者往往成千上万。唱调声时，男女青年相对排成两列或围成圆圈，互相勾住手指，两手及身体随着歌声节奏摆动，载歌载舞。调声有若干常用曲调，以此为基础加以发展变化，可以创造出更多新曲，从而常唱常新。历年搜集到的调声曲调已有六百多首，有一定代表性的曲目有《天崩地塌情不负》、《祖国江山花百样》、《一时不见三时闷》、《单槌打鼓声不响》等。 调声歌会是群众自娱自乐、自我教育的一种良好形式，儋州市政府已决定将每年的八月十五定为“中秋调声节”，用以全面保护调声。,local,儋州市文化馆
12429,Ⅱ-15,46,,石柱土家啰儿调　,传统音乐,2,15,新增项目,Ⅱ-015_01_500240,"2006,(第一批)",500000.0,重庆市石柱土家族自治县,500100.0,500240.0,  重庆市石柱土家族自治县地处武陵山脉与长江交汇地带，在这里孕育、传唱的土家啰儿调历史悠久，源远流长。 石柱土家族啰儿调旋律简洁，每曲音域都在八度以内，腔中少有装饰，行腔起伏流畅，易于掌握，便于传唱。其调式多为徵、羽、商调式，既有传统曲目，又有现场发挥的即兴歌调。歌词句式大多为七字句，可即兴填词，现场发挥，酣畅淋漓地表达歌者的真情实感。有的歌曲调相同而词不同，颇有“竹枝词”遗风；有的歌词直白通俗，逼真地反映了当地土家人的生活、劳动、民风、民俗、情感和宗教信仰等多方面的内容，比较全面地记录了土家族的礼俗活动、生存状况及民族文化演变过程。啰儿调音韵淳朴而浓郁，特别是啰儿调中大量地运用“啰儿”、“啰儿啰”、“啰”等习惯性方言衬词，使曲子音调与当地土家族方言的四声声调紧密结合，率真地表现了土家人乐观、豁达、睿智、幽默的性格，从而形成独特的风格和韵味。蜚声海内外的《太阳出来喜洋洋》就是石柱土家族啰儿调民歌的代表作之一，此外还有《长年歌》、《怀胎歌》、《小情郎》等曲目。 20世纪五六十年代，石柱土家族自治县境内尚有三百多人能唱“啰儿调”，随着社会文化的变迁，演唱者越来越少。据初步调查，现在只有大约七十人能唱了，这些歌手年事已高，啰儿调的传承面临困境，已濒于灭绝。,local,石柱土家族自治县非物质文化遗产保护中心
12430,Ⅱ-16,47,,巴山背二歌,传统音乐,2,16,新增项目,Ⅱ-016_01_511900,"2006,(第一批)",510000.0,四川省巴中市,511900.0,,  巴山背二歌系指产生并流传于四川东北部米仓山南麓巴中市辖区内的一种山歌。人们把从事长途背运的人叫“背老二”或“背二歌”，所以在背运途中打杵歇气演唱的山歌便有了“巴山背二歌”之称，其表现形态多为一人领唱众人和或众人齐唱。 背二歌唱词以七言格律体为主，多用赋、比、兴的表现手法；衬词常用实词，调式为徵调式，曲式结构为上下两个乐句的单段体，唱腔高亢悠扬，风格粗犷豪放，结束时为长吁短叹的一声甩腔，极具地域特色。 巴山背二歌是随着巴人从事长途背运这种生产劳动方式而产生的，秦汉时巴中境内有米仓古道穿越全境，上通长安，下达成都，过去时代的人们在这条道上组成庞大的队伍背运货物，在劳动中创造了“巴山背二歌”，并传承沿袭至今。“巴山背二歌”是巴山人精神文化的一种体现，是记录社会发展的活典籍和研究巴山人历史的真实依据，它承载着巴山的风土人情和生活习性。代表性曲目有《背起背子难上坡》等。 由于现代化进程的加剧，背运业由原来的长途背运演变为今天的短途背运，且从业人数越来越少，“巴山背二歌”正逐步失去生存和发展的空间，濒临危机，急需保护。,local,巴中市文化馆
12431,Ⅱ-17,48,,傈僳族民歌,传统音乐,2,17,新增项目,Ⅱ-017_01_533300,"2006,(第一批)",530000.0,云南省怒江傈僳族自治州,533300.0,,  傈僳族民歌包括木刮、摆时和优叶等歌种。 “木刮”是傈僳族最重要、流传最广的民歌歌种之一，流传于云南省怒江傈僳族自治州的傈僳族聚居区。木刮在傈僳语中原泛指所有的歌和调，后来逐渐成为叙事古歌的专称。其他属木刮类的歌、调一般冠以内容，如阿尺木刮（山羊调）、其奔木刮（三弦调）等。木刮主要用于内容严肃、气氛庄重的传统叙事长诗，并多在民族节日、集会等时间和场合歌唱。代表性歌唱内容如《创世纪》、《生产调》、《牧羊歌》、《逃婚调》等，曲调朴实、深沉，具有苍凉、古老的风格。木刮一般由中老年男子分为两方，盘腿围坐火塘边，各以男、女身份一问一答对唱。对唱时双方都由一人领唱，众人伴唱，领唱者唱一句，伴唱者和一句，吟唱中以酒助兴，边饮边歌。木刮对唱还具有竞赛的特点，若双方领唱者均为对歌能手，对歌往往持续几天几夜。以木刮对唱的傈僳族传统叙事古歌，广泛涉及民族渊源、人类繁衍、生产生活、风情习俗、恋爱婚姻、宗教信仰和民族交往等内容，生动再现了傈僳族社会历史的广阔图景，具有较高的认识和审美价值。如长篇叙事歌《逃婚调》就反映了傈僳族“指腹为婚”、“以牛为聘”的婚恋习俗，以逃婚争取自由和爱情的社会风习，杀羊招魂、打狗头发誓、泼血酒赌咒的原始信仰，以及各民族之间相互往来、相互帮助的团结精神和傈僳族的社会生产力水平、生产状况等。 随着老一辈歌手的相继去世，现今已较少有人能完整歌唱傈僳族木刮史歌、长篇叙事歌的内容。如不及时抢救、挖掘，抓紧培养年轻一代歌手，木刮将面临后继无人的局面。 “摆时”和“优叶”是云南省怒江傈僳族自治州最具代表性的两类傈僳族山歌。 摆时广泛流传于泸水县和兰坪县傈僳族地区，在平时及节日集会、庆祝丰收、男婚女嫁等喜庆的场合都有歌唱，歌词内容广泛，曲调热情奔放，宜于表露内心激情，深受傈僳族人民喜爱。摆时多为集体性的男女对唱，也可由一人作自娱性独唱。歌唱内容分为“朵我”、“辖我”两类。“朵我”主要歌唱传统叙事长诗，“辖我”则根据对歌对象即兴编唱，多以爱情、时事为主要内容。摆时代表曲目有《竹弦歌》、《忆苦歌》、《孤儿泪》等。一年一度的泸水县登更“澡塘赛歌会”是摆时对唱的隆重盛会。 优叶主要流传于福贡县傈僳族村寨，按歌唱内容及形式分为两类：一类由中老年人围坐火塘边一面饮酒一面对唱，主要内容是追述旧时的悲伤、苦难，曲调低沉、速度徐缓、旋律平稳；另一类曲调轻松、活泼，是青年男女传情表意的主要方式，可男女对唱，也可在同性间对唱。第一类优叶现已较少传唱，第二类优叶至今仍广为流传。优叶常见曲目有《打猎歌》、《悄悄话》、《砍柴歌》等。 摆时和优叶是傈僳族口传文学艺术的杰出代表，经过历代歌手的创造，长期以来积累了极其丰富的歌唱内容，几乎涉及社会生活和民俗活动的各个方面。摆时和优叶同时也创造了富于民族个性的多种艺术表现手法，如傈傈族诗歌的句式、韵律及修辞特点主要通过这类民歌体现出来。摆时和优叶又反映着僳僳族民歌的典型音乐特色，如傈僳族民歌的多声唱法、颤音唱法及衬词运用都能在摆时和优叶中得到充分体现。,local,怒江傈僳族自治州文化馆
